"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_AS0007","ACCT_AS0008","ACCT_AS0009","ACCT_AS0013","ACCT_AS0016","ACCT_AS0017","ACCT_AS0022","ACCT_AS0023","ACCT_AS0024","ACCT_AS0025","ACCT_AS0032","ACCT_AS0036","ACCT_CM0099","ACCT_CH0007","ACCT_CH0008","ACCT_CH0015","ACCT_CH0016","ACCT_CH0017","ACCT_CH0018","ACCT_CH0019","ACCT_CH0020","ACCT_CH0021","ACCT_CH0022","ACCT_CH0023","ACCT_CH0024","ACCT_CH0025","ACCT_CH0026","ACCT_CH0027","ACCT_CH0028","ACCT_CH0029","ACCT_CH0030","ACCT_CH0031","ACCT_CH0032","ACCT_CH0033","ACCT_CH0034","ACCT_CH0035","ACCT_CH0036","ACCT_CH0037","ACCT_CH0038","ACCT_CH0039","ACCT_CH0040","ACCT_CH0047","ACCT_CH0048","ACCT_DL0002","ACCT_DL0009","ACCT_DL0016","ACCT_DL0022","ACCT_DL0023","ACCT_DL0024","ACCT_DL0025","ACCT_DL0026","ACCT_DL0027","ACCT_DL0028","ACCT_DL0030","ACCT_DL0037","ACCT_DL0044","ACCT_DL0050","ACCT_DL0051","ACCT_DL0052","ACCT_DL0053","ACCT_DL0054","ACCT_DL0055","ACCT_DL0056","ACCT_DL0057","ACCT_DL0058","ACCT_DL0059","ACCT_DL0060","ACCT_DL0061","ACCT_DL0062","ACCT_DL0063","ACCT_DL0064","ACCT_DL0065","ACCT_DL0066","ACCT_DL0067","ACCT_DL0068","ACCT_DL0069","ACCT_DL0070","ACCT_DL0071","ACCT_DL0072","ACCT_DL0073","ACCT_DL0074","ACCT_DL0075","ACCT_DL0076","ACCT_DL0077","ACCT_DL0078","ACCT_DL0079","ACCT_DL0080","ACCT_DL0081","ACCT_DL0082","ACCT_DL0083","ACCT_DL0084","ACCT_DL0085","ACCT_DL0086","ACCT_DL0087","ACCT_DL0088","ACCT_DL0089","ACCT_DL0090","ACCT_DL0091","ACCT_DL0092","ACCT_DL0093","ACCT_DL0094","ACCT_DL0095","ACCT_DL0096","ACCT_DL0097","ACCT_DL0098","ACCT_DL0099","ACCT_DL0100","ACCT_DL0101","ACCT_DL0102","ACCT_DL0103","ACCT_DL0104","ACCT_DL0105","ACCT_DL0106","ACCT_DL0107","ACCT_DL0108","ACCT_DL0109","ACCT_DL0110","ACCT_DL0111","ACCT_DL0112","ACCT_DL0113","ACCT_DL0114","ACCT_DL0115","ACCT_DL0116","ACCT_DL0117","ACCT_DL0118","ACCT_DL0119","ACCT_DL0120","ACCT_DL0122","ACCT_DL0123","ACCT_DL0124","ACCT_DL0125","ACCT_DL0126","ACCT_DL0127","ACCT_DL0128","ACCT_DL0129","ACCT_DL0130","ACCT_DL0131","ACCT_DL0132","ACCT_DL0133","ACCT_DL0134","ACCT_DL0135","ACCT_DL0136","ACCT_DL0137","ACCT_DL0138","ACCT_DL0139","ACCT_DL0140","ACCT_DL0141","ACCT_DL0142","ACCT_DL0144","ACCT_DL0145","ACCT_DL0146","ACCT_DL0147","ACCT_DT0001","ACCT_DT0002","ACCT_DT0003","ACCT_DT0004","ACCT_DT0005","ACCT_DT0006","ACCT_DT0007","ACCT_DT0008","ACCT_DT0009","ACCT_DT0010","ACCT_DT0011","ACCT_DT0012","ACCT_DT0013","ACCT_DT0014","ACCT_DT0015","ACCT_DT0016","ACCT_IN0001","ACCT_IN0002","ACCT_IN0003","ACCT_IN0004","ACCT_IN0005","ACCT_IN0006","ACCT_IN0007","ACCT_IN0008","ACCT_IS0005","ACCT_IS0010","ACCT_IS0029","ACCT_IS0030","ACCT_LQ0013","ACCT_LQ0014","ACCT_LQ0015","ACCT_LQ0016","ACCT_LQ0017","ACCT_IS0048","ACCT_IS0049","ACCT_DL0148","ACCT_DL0149"
65874,12/31/2025 0:00:00,20097,Subm,606732,0,707792,0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12395,6723,4572,2143,0,13438,9,0,9911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16634,0,0,19257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65393,0,0,0,0,0,0,0,0,0,0,0
65896,12/31/2025 0:00:00,20119,Subm,0,0,217981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21922,0,0,0,0,0,0,0,0,0,0,0
65905,12/31/2025 0:00:00,20128,WISE,2250000,0,2574935,0,0,1888,0,0,0,0,0,38611,0,249,5709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248048,0,0,0,0,0,0,0,0,0,0,0
65906,12/31/2025 0:00:00,20129,Subm,358483,0,614217,0,0,607,0,0,0,0,0,3046,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7946,0,6832,2714,0,9546,5,0,34815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15224,106677,0,0,0,0,0,0,0,0,0,0,0
65954,12/31/2025 0:00:00,20177,Subm,15180000,0,16783649,8930000,0,25156,0,0,0,0,0,161886,0,23677,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,12273,0,0,0,12273,2,0,26437,0,50073,0,0,0,0,0,0,0,0,0,0,0,0,0,229073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38710,0,0,92880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503173,0,0,0,0,0,0,0,0,0,0,0
65988,12/31/2025 0:00:00,20211,Subm,1481404,0,8691572,0,125000,227200,0,0,0,0,0,99829,0,38827,5978,4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845,0,0,0,6651,16846,0,0,23497,11,0,68022,0,0,9565,0,18640,0,28205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91083,0,0,16343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295251,0,0,0,0,0,0,0,0,0,0,0
65995,12/31/2025 0:00:00,20218,Subm,458257,0,770544,0,0,0,0,0,0,0,0,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7292,0,0,0,0,0,0,0,21571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76949,0,0,0,0,0,0,0,0,0,0,0
66002,12/31/2025 0:00:00,20225,Subm,0,0,1115399,15736000,0,40000,0,0,0,0,0,2299835,0,33725,2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24024,8141,23487,725,0,32353,9,0,4842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12983,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709591,0,0,0,0,0,0,0,0,0,0,0
66012,12/31/2025 0:00:00,20235,Subm,29972000,0,48035007,1034898,227551,608646,0,0,0,0,0,4620360,0,47272,2730,12,0,0,0,35613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231,0,0,6995,985,0,0,0,985,1,0,14189,0,0,0,0,0,0,0,0,439126,0,0,0,0,0,0,252485,219009,126777,107140,0,452926,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238414,245462,0,281244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,4284082,0,0,0,0,0,0,0,3480623,0,0,0,0,0,0,0,0,0,0,0
66036,12/31/2025 0:00:00,20259,Subm,306631,0,849835,0,0,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46669,0,0,0,0,0,0,0,0,0,0,0
66044,12/31/2025 0:00:00,20267,WISE,0,0,228795,3900000,0,0,0,0,0,0,0,25982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,1512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109481,0,0,0,0,0,0,0,0,0,0,0
66066,12/31/2025 0:00:00,20289,Subm,4194000,0,5398139,9938184,0,113497,0,0,0,0,0,74125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319777,0,0,0,0,0,0,0,0,0,0,0
66089,12/31/2025 0:00:00,20312,Subm,42503,0,180571,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,0,0,0,0,0,0,0,0,0,0,0
66097,12/31/2025 0:00:00,20320,Subm,6698000,0,16549983,0,0,4121,0,7620,0,0,0,79694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136,0,0,0,10136,1,65875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886603,0,0,0,0,0,0,0,0,0,0,0
66117,12/31/2025 0:00:00,20340,Subm,708008,0,6717086,29163087,0,27624,0,0,20290,0,0,1317194,0,75143,19732,18926,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51215,3885,12762,0,0,16647,6,0,118403,0,60396,0,20311,0,0,20311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122288,0,0,85773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345587,0,0,0,0,0,0,0,0,0,0,0
66126,12/31/2025 0:00:00,20349,Subm,39832000,0,51247401,1132027,0,217109,0,0,0,0,0,248368,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5756,2306,0,0,0,2306,1,0,0,0,4158,0,0,0,0,0,0,0,0,0,0,0,0,0,115602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914548,0,0,0,0,0,0,0,0,0,0,0
66130,12/31/2025 0:00:00,20353,Subm,16631000,0,24028606,499489,0,24124,0,0,0,0,0,270426,0,64548,24644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462,0,0,22485,7442,3612,0,0,11054,5,21250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32154,0,0,12422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2537769,0,0,0,0,0,0,0,0,0,0,0
66143,12/31/2025 0:00:00,20366,Subm,350000,0,7144679,18599000,0,13437,0,0,0,0,0,118153,0,4697,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326135,0,0,0,0,0,0,0,0,0,0,0
66149,12/31/2025 0:00:00,20372,Subm,14950000,0,78424988,29467124,0,246976,0,0,113950,0,0,6881672,0,462596,73445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13356,0,0,591713,195263,123739,91388,0,410390,86,7487,329951,0,0,0,0,0,0,0,0,2268710,220047,322840,256481,204032,1003400,9,692054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766104,0,0,60615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16013334,0,0,0,0,0,0,0,0,0,2,373390
66155,12/31/2025 0:00:00,20378,Subm,6498000,0,9361986,1918711,0,192000,0,0,0,0,0,911550,0,21354,1536,5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954,0,0,0,0,0,0,0,0,0,0,0,32056,0,0,0,0,0,0,0,31323,0,29703,0,0,0,0,0,0,219583,191612,0,0,0,191612,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222935,0,0,37163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418978,0,0,0,0,0,0,0,0,0,1,26433
66157,12/31/2025 0:00:00,20380,Subm,111841,0,134011324,158194332,4256300,4256300,0,893814,735265,73917,550942,25196465,0,2033952,781735,1275053,829879,25010,0,77736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369281,0,0,420182,189319,87676,0,0,276995,156,321473,2444948,0,833231,301184,129983,0,0,431167,37,5812774,3001742,1034516,703168,115128,4854554,23,934584,195456,449745,0,5018,650219,9,53493,56587,0,0,0,56587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6879990,0,0,4303776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11257,259403608,170,66705171,0,0,645,7220024,303854,70041009,350292,1144,125612401,0,0,0,0,0,0,27,493324
66158,12/31/2025 0:00:00,20381,Subm,0,0,123284185,489535792,57308271,57308271,1278317,54080,36598,0,266667,46228144,218360352,3451104,555781,286540,15696,0,0,571614,72324,0,0,0,0,0,0,0,0,0,0,807000,37508,0,0,0,0,49910,49910,0,0,0,0,602615,0,0,967564,276328,443996,3800,0,724124,120,96510,345841,0,72440,0,21942,40226,0,62168,4,20481881,465439,605493,453995,0,1524927,7,10081522,2143002,2038042,1246171,2652981,8080196,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589260,0,272382,1716799,65040,2054221,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93392,0,0,0,93392,1,0,0,0,0,0,0,0,4023127,1806165,0,9447379,2054221,0,0,0,0,0,0,0,7500000,9533,0,0,1203500,727,0,0,0,0,24027,468166469,0,0,0,0,410,4373937,0,96932618,173151,-89496,0,8792771,724951529,419703911,1153448211,0,0,3,1096423
66159,12/31/2025 0:00:00,20382,Subm,945735,0,1636469,0,0,1694,0,0,0,0,0,21217,0,20111,24484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784,5590,5303,0,0,10893,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93905,0,0,0,0,0,0,0,0,0,0,0
66185,12/31/2025 0:00:00,20408,Subm,7811000,0,8262136,245743,712,12424,0,0,0,0,0,79987,0,7606,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11822,0,24592,3377,2314,0,0,5691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2181955,0,0,0,0,0,625726,0,0,0,0,0,0,0,0,0,0,0
66207,12/31/2025 0:00:00,20430,Subm,36460000,0,49711833,0,0,260222,0,0,0,0,0,159654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7558,8324,0,0,0,8324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550361,0,0,0,0,0,0,0,0,0,0,0
66252,12/31/2025 0:00:00,20475,Subm,1457417,0,6977358,6208000,0,1408,0,0,0,0,0,172097,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11176,5532,441,0,2497,8470,5,0,5272,0,0,71680,0,0,0,71680,1,269660,0,282087,0,0,282087,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82484,0,0,289580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610503,0,0,0,0,0,0,0,0,0,0,0
66253,12/31/2025 0:00:00,20476,Subm,0,0,860874,0,0,0,0,0,0,0,0,36436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98182,21500,0,0,0,0,0,0,0,0,0,28961,0,0,0,0,0,0,0,75852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387372,0,0,0,0,0,0,0,0,0,0,0
66258,12/31/2025 0:00:00,20481,Subm,1240021,0,200350564,11803879,1437600,6704458,46475,199455,63061,0,0,35258535,250391548,766973,109372,53526,27856,96508,0,0,0,0,12471,78392,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17063,0,5927,210473,105979,76158,14641,15370,212148,398,17791,434336,0,436394,155575,149641,0,0,305216,14,16505480,4190169,2559365,958938,370396,8078868,68,323977,280578,177303,225678,0,683559,29,14628,0,0,0,0,0,0,0,0,0,0,6798549,6798549,3,0,0,0,0,0,0,0,474479,0,0,0,2874860,2874860,1,346178,289140,0,0,1245042,1534182,2,0,0,0,12808338,0,12808338,2,0,0,0,0,0,0,0,851949,135540,0,0,254604,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5615622,0,6963252,11089723,24270533,119064,0,0,0,0,228000000,10488950,0,0,0,0,0,0,0,0,0,0,394,5909098,0,0,0,0,0,0,0,77502851,0,0,24819968,0,0,0,0,0,0,4,558797
