"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
63042,12/31/2025 0:00:00,17284,0,0,0,0,7529677,975245,0,11541008,0,7529677,975245,0,0,0,0,0,0,0,0,0,32025,0,0,0,0,0,0,0,0,307761,0,190729,0,0,0,0,0,0,0,0,0,0,0,3665,0,0,0,0,0,0,0,0,80522,7000,8772,25851,0,6873,33385,0,0,0,0,1960,766,3803834,0,0,916224,0,0,0,0,0,278670,0,0,0,0,182,0,0,909,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,498490,0,5627,272776,0,66212,0,42723,0,0,0,0,0,0,0,0,1732,1224694,0,0,0,0,0,0,0,0,0,0,2956510,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63055,12/31/2025 0:00:00,17297,0,0,0,0,17932996,0,0,19262698,0,17932996,0,0,0,0,0,1,0,0,0,0,32025,0,0,0,0,0,0,0,0,582502,0,86948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76660,9256,30000,34982,100,0,5400,0,0,0,0,4880,609,1111363,0,0,268179,0,0,0,0,0,158631,0,0,0,0,0,0,74,519,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,669450,0,0,577484,0,-69921,0,54040,0,0,0,0,0,0,0,0,0,664996,0,0,0,0,0,0,0,0,0,0,1318632,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63057,12/31/2025 0:00:00,17299,0,0,0,0,1198022053,54624916,22702817,1430703728,0,1198022053,54624916,22702817,0,0,0,421,0,0,0,0,92025,0,0,0,0,0,0,0,0,67161266,0,9523869,0,0,0,0,0,0,0,0,0,0,0,9486689,0,0,0,0,0,0,0,0,30891372,686797,2679986,18771401,1158039,1446594,3292304,0,66232,0,0,161088,2166969,204162046,24735655,0,27185556,0,0,0,0,43897167,47342666,0,0,-28460,0,8366,54987,4725,98941,0,2124,169143,0,0,0,0,0,0,0,0,0,0,0,0,0,279,20,0,0,0,0,0,0,76685135,0,23893594,28764011,0,7500936,0,219223,5,0,40000000,0,0,0,0,0,26163897,176616872,0,0,0,0,0,0,0,0,-3961572,0,158085583,1104,0,8748946,0,226250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7195,106945464,0,0,0,0,0,0,0,0,0,483051000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63058,12/31/2025 0:00:00,17300,0,0,0,0,41070869,854464,425924,48418605,0,41070869,854464,425924,0,0,0,5,0,0,0,0,122024,0,0,0,0,0,0,0,0,1402392,0,967747,0,0,0,0,0,0,0,0,0,0,0,294044,0,0,0,0,0,0,0,0,1038448,5142,74459,611276,87745,68377,316258,0,0,0,0,8323,62982,7575310,0,0,1901632,0,0,0,0,870343,1248801,0,0,0,0,372,3298,91,5850,2,58,9671,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,2370139,0,744334,333733,0,476344,0,142036,233,0,0,0,0,0,0,0,619077,2264493,0,0,0,0,0,0,0,0,0,0,6625578,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63069,12/31/2025 0:00:00,17311,0,0,0,0,43968295,1824720,2049,53087200,0,43968295,1824720,2049,0,0,0,22,0,0,0,0,122025,0,0,0,0,0,0,0,0,1762916,0,652147,0,0,0,0,0,0,0,0,0,0,0,435348,0,0,0,0,0,0,0,0,1229153,39005,207587,607807,111431,156085,13574,0,0,0,0,20361,0,6770044,0,0,3674269,0,0,0,0,1591613,2680191,0,0,0,401374,266,1918,34,4950,0,0,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2415063,0,962872,255273,0,637659,0,37158,0,0,0,0,0,0,0,0,673604,3785814,0,0,0,0,0,0,0,0,0,0,6641539,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2827700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63090,12/31/2025 0:00:00,17332,0,0,0,0,17204286,579972,53020,20629470,0,17204286,579972,53020,0,0,0,35,0,0,0,0,122024,0,0,0,0,0,0,0,0,642916,0,341979,0,0,0,0,0,0,0,0,0,0,0,247171,0,0,0,0,0,0,0,0,479307,0,56069,126044,11047,11311,335658,0,1191,0,0,2069,32729,5341083,0,0,706649,0,0,0,0,348225,636173,0,0,0,24491,90,810,80,2367,0,94,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,984895,0,271662,130909,0,63223,0,91136,6122,0,0,0,0,0,0,0,304347,5853409,0,0,0,0,0,0,0,0,0,0,2600663,1261,0,0,0,45721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63098,12/31/2025 0:00:00,17340,0,0,0,0,312335166,6015392,1806704,362923085,0,312335166,6015392,1806704,0,0,0,254,0,0,0,0,122024,0,0,0,0,0,0,0,0,14643299,0,2655850,0,0,0,0,0,0,0,0,0,0,0,1083334,0,0,0,0,0,0,0,0,6234369,106413,808893,731972,428434,1217643,2641809,0,16653,0,0,24023,261269,40477755,0,0,13268268,0,0,0,0,9274418,2839111,0,0,-8227,47995,2396,14261,883,24777,26,1250,43593,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,17299149,0,1967428,4732168,0,1913267,0,489707,0,0,0,0,0,0,0,0,1847084,17998755,0,0,0,0,0,0,0,0,0,0,41441817,1142,0,0,0,35685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80240,27537661,0,0,0,0,0,535176,0,0,535176,16650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63100,12/31/2025 0:00:00,17342,0,0,0,0,62711755,930540,375174,72495906,0,62711755,930540,375174,0,0,0,9,0,0,0,0,122024,0,0,0,0,0,0,0,0,1544403,0,1080681,0,0,0,0,0,0,0,0,0,0,0,312242,0,0,0,0,0,0,0,0,1099810,4431,132462,257332,47296,24483,1184290,0,0,0,0,15756,26108,10255021,0,0,3801628,0,0,0,0,799895,511822,0,0,0,0,142,3046,124,6455,0,177,9944,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,2625084,0,1117821,489931,0,456506,0,461713,0,0,0,0,0,0,0,0,791985,2670423,0,0,0,0,0,0,0,0,-313056,0,8269562,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,7714666,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63103,12/31/2025 0:00:00,17345,0,0,0,0,37559708,463228,0,44065615,0,37559708,463228,0,0,0,0,249,0,0,0,0,122025,0,0,0,0,0,0,0,0,837371,0,1130805,0,0,0,0,0,0,0,0,0,0,0,187745,0,0,0,0,0,0,0,0,415458,1628,88888,303497,8588,110059,25289,0,0,0,0,16560,16079,7361974,0,0,3381009,0,0,0,0,341778,1215825,0,0,0,0,397,1269,46,2693,0,75,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1968176,0,202560,604337,0,557826,0,16753,22201,0,0,0,0,0,0,0,361928,2942795,0,0,0,0,0,0,0,0,0,0,5938358,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63116,12/31/2025 0:00:00,17358,0,0,0,0,275050219,3935498,493826,323786472,0,275050219,3935498,493826,0,0,0,77,0,0,0,0,72025,0,0,0,0,0,0,0,0,17028586,0,1620910,0,0,0,0,0,0,0,0,0,0,0,2097396,0,0,0,0,0,0,0,0,6342719,122413,1463341,2655595,866529,811012,2243016,0,0,0,0,34364,135286,139495000,0,0,34091866,0,0,0,0,3876016,4264598,0,0,-43163,104234,2733,11794,608,31487,46,1155,47823,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,0,0,0,0,0,0,18649496,0,4086039,5380866,0,1319413,0,462000,427465,0,0,0,0,0,0,0,1806211,13617073,0,0,0,0,0,0,0,0,0,0,43634134,1348,0,0,0,30575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241,146039301,0,0,0,0,0,0,0,0,0,26811153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63122,12/31/2025 0:00:00,17364,0,0,0,0,89891592,2326721,4034481,108768809,0,89891592,2326721,4034481,0,0,0,5,0,0,0,0,122024,0,0,0,0,0,0,0,0,3816264,0,1491807,0,0,0,0,0,0,0,0,0,0,0,329108,0,0,0,0,0,0,0,0,2288642,64222,361006,419125,260354,103408,1033684,0,1930,0,0,10020,46083,17000309,247417,0,7444683,0,0,0,0,465044,2172608,0,0,341,0,315,4237,104,8009,0,589,13254,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,5308071,0,794535,492362,0,985635,0,273784,0,0,0,0,0,0,0,0,622880,13123315,0,0,0,0,0,0,0,0,0,0,11936713,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,10018870,0,0,0,0,0,0,0,0,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63124,12/31/2025 0:00:00,17366,0,0,0,0,143482119,1010320,5143,168694769,0,143482119,1010320,5143,0,0,0,32,0,0,0,0,82025,0,0,0,0,0,0,0,0,7743914,212500,1397628,0,0,0,0,0,0,0,0,0,0,0,640272,0,0,0,0,0,0,0,0,3417443,41319,479063,1122641,200199,248085,632906,0,3903,0,0,24000,205481,29218405,1883858,0,12826427,0,0,0,0,0,3194107,0,0,-3491,0,1370,6635,48,12583,11,540,21187,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,8929042,0,1202410,2564994,0,855000,0,0,206585,0,0,0,0,0,0,0,1272214,30393107,0,0,0,0,0,0,0,0,0,0,23346187,1384,0,0,0,301513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25656,22863763,0,0,0,0,0,0,0,0,0,40083003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63133,12/31/2025 0:00:00,17375,0,0,0,0,399554143,1937607,794720,526578397,0,399654143,1937607,794720,0,0,0,145,0,0,0,0,122024,0,0,0,0,0,0,0,0,21598755,0,3145449,0,0,0,0,0,0,0,0,0,0,0,2306061,0,0,0,0,0,0,0,0,11288500,206753,1216547,5325425,744818,626893,1449205,0,14254,0,0,69276,112590,58666929,0,0,15380335,0,0,0,0,11651125,14123652,0,0,40703,0,2042,22263,1047,41119,582,305,67359,0,0,0,0,0,0,0,0,0,0,0,0,0,102,4,0,0,0,0,0,0,24744204,0,6785909,7266703,0,2520733,0,36822,0,0,0,0,0,0,0,0,4893883,28915425,0,0,0,0,0,0,0,0,0,0,48983279,930,0,37681416,0,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,2777925,0,0,0,0,0,71950000,0,0,71950000,157447415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63137,12/31/2025 0:00:00,17379,0,0,0,0,62196456,3620158,6352124,87446942,0,62196456,3620158,6352124,0,0,0,3,0,0,0,0,122024,0,0,0,0,0,0,0,0,3645583,0,508376,0,0,0,0,0,0,0,0,0,0,0,569144,0,0,0,0,0,0,0,0,1974912,30077,125603,288223,4789,121114,467521,0,0,0,0,14546,22020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,546,111,1398,41,80,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4153959,0,572671,1526051,0,151774,0,95198,0,0,0,0,0,0,0,0,46507,10603596,0,0,0,0,0,0,0,0,0,0,14497896,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63142,12/31/2025 0:00:00,17384,0,0,0,0,49951841,0,0,60270116,0,49951841,0,0,0,0,0,5,0,0,0,0,32025,0,0,0,0,0,0,0,0,1571871,0,1299248,0,0,0,0,0,0,0,0,0,0,0,87107,0,0,0,0,0,0,0,0,881393,79895,185724,466308,179624,31812,89224,0,0,0,0,33816,23760,5614995,0,0,5810934,0,0,0,0,0,2208034,0,0,0,0,0,1230,0,4954,0,288,6472,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2871119,0,192843,530068,0,484185,0,250000,0,0,0,0,0,0,0,0,384844,9603009,0,0,0,0,0,0,0,0,0,0,10134862,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63143,12/31/2025 0:00:00,17385,0,0,0,0,432544,0,0,625099,0,432544,0,0,0,0,0,5,0,0,0,0,122024,0,0,0,0,0,0,0,0,7372,0,14714,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6293,0,0,6875,0,0,1000,0,0,0,0,250,0,57633,0,0,91272,0,0,0,0,0,8251,0,0,0,0,0,0,0,353,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22086,0,7,1338,0,6337,3921,0,1338,0,0,0,0,0,0,0,0,149064,0,0,0,0,0,0,0,0,0,0,189993,3039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63157,12/31/2025 0:00:00,17399,0,0,0,0,43247485,135021,22125,50456245,0,43247485,135021,22125,0,0,0,34,0,0,0,0,62025,0,0,0,0,0,0,0,0,1909517,6723,830071,0,0,0,0,0,0,0,0,0,0,0,136734,0,0,0,0,0,0,0,0,783442,25242,125420,295098,8584,325198,201697,0,0,0,0,35662,25636,5009159,0,0,7946020,0,0,0,0,2564232,3452879,0,0,0,0,83,1955,66,3674,0,0,5778,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2732865,0,260618,200854,0,686650,0,54000,0,0,0,0,0,0,0,0,615693,6077706,0,0,0,0,0,0,0,0,0,0,6666702,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,3306413,0,0,0,0,0,0,0,0,0,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63159,12/31/2025 0:00:00,17401,0,0,0,0,35589092,144260,0,41405715,0,35589092,144260,0,0,0,0,52,0,0,0,0,122025,0,0,0,0,0,0,0,0,1814994,0,683266,0,0,0,0,0,0,0,0,0,0,0,218135,0,0,0,0,0,0,0,0,786592,15901,157408,154729,21599,39297,704455,0,0,0,0,13680,44626,10752812,355185,0,2958603,0,0,0,0,0,4223220,0,0,0,0,350,2195,138,3648,174,254,6759,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2498260,0,343903,802616,0,92001,0,0,0,0,0,0,0,0,0,0,597899,11348704,0,0,0,0,0,0,0,0,0,0,5234055,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63169,12/31/2025 0:00:00,17411,0,0,0,0,21176822,109882,315357,25595769,0,21176822,109882,315357,0,0,0,119,0,0,0,0,62025,0,0,0,0,0,0,0,0,845559,0,226268,0,0,0,0,0,0,0,0,0,0,0,163279,0,0,0,0,0,0,0,0,403442,260,11606,259921,12157,37325,69531,0,0,0,0,4509,25286,6374390,0,0,2174749,0,0,0,0,242182,605690,0,0,0,0,94,799,11,1862,325,74,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1071827,0,163279,78765,0,332304,0,100479,6301,0,0,0,0,0,0,0,250829,1269990,0,0,0,0,0,0,0,0,0,0,3940285,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63177,12/31/2025 0:00:00,17419,0,0,0,0,8994574,89248,0,10586297,0,8994574,89248,0,0,0,0,2,0,0,0,0,122025,0,0,0,0,0,0,0,0,356015,0,136526,0,0,0,0,0,0,0,0,0,0,0,25521,0,0,0,0,0,0,0,0,138746,0,23331,98405,2773,52215,50287,0,0,0,0,3724,6196,2217067,0,0,1419974,0,0,0,0,205890,75324,0,0,0,0,152,427,6,1351,0,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,492541,0,40195,96829,0,66934,0,78630,52924,0,0,0,0,0,0,0,45998,501359,0,0,0,0,0,0,0,0,0,0,1443184,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63183,12/31/2025 0:00:00,17425,0,0,0,0,51432979,213496,0,61181245,0,51432979,213496,0,0,0,0,9,0,0,0,0,122024,0,0,0,0,0,0,0,0,1124034,0,1683600,0,0,0,0,0,0,0,0,0,0,0,115942,0,0,0,0,0,0,0,0,630916,5443,124950,224919,94489,21566,425713,0,0,0,0,10508,58973,8650880,0,0,2897974,0,0,0,0,664304,1872750,0,0,0,0,443,1529,90,3289,315,78,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2807634,0,338497,574772,0,916449,157339,0,217948,0,0,0,0,0,0,0,484874,6527100,0,0,0,0,0,0,0,0,0,0,9187174,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
