"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
67330,12/31/2025 0:00:00,22469,0,0,0,0,0,0,28354855,0,0,0,0,0,0,0,11897212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324799,44468517,0,0,0,0,2891651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,598,0,0,0,0,0,0,184
67332,12/31/2025 0:00:00,22497,0,0,0,0,0,0,6194686,0,0,0,0,0,0,0,8739991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673079,0,0,0,17171792,0,0,0,0,1564036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,284,0,0,0,0,0,0,19
67334,12/31/2025 0:00:00,22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831048,0,0,0,1054773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,118
67336,12/31/2025 0:00:00,22591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5995068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589048,0,0,0,0,593980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0,0,0,13
67337,12/31/2025 0:00:00,22493,0,0,0,0,0,0,6567659,0,0,0,0,0,0,0,7295620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99632,0,0,0,14611887,0,0,0,0,648976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,222,0,0,0,0,0,0,124
67338,12/31/2025 0:00:00,22499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
67340,12/31/2025 0:00:00,24194,0,0,0,0,0,0,525161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,57,0,0,0,0,0,0,1
67341,12/31/2025 0:00:00,22595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
67342,12/31/2025 0:00:00,22590,0,0,0,0,0,0,2549720,0,0,0,0,0,0,0,4170470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8217387,0,0,0,0,1497197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,70,0,0,0,0,0,0,109
67344,12/31/2025 0:00:00,22624,0,0,0,0,0,0,18032852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158885,0,0,0,0,6296691,0,0,726803,28226098,0,0,0,0,3169752,32,198,0,0,0,0,19,2,11,33,32,35,67,0,18,2,0,163,230,469,611,0,0,0,0,145,145,174
67347,12/31/2025 0:00:00,22496,0,0,0,0,0,0,93055568,0,0,0,0,0,0,0,142665309,0,0,0,0,0,0,0,0,0,1047585,0,0,0,0,1429645,0,0,962079,238112601,0,0,0,0,0,371,1,0,18,0,0,5,0,173,1,344,1,346,9,0,166,0,28,372,542,2754,1,0,0,0,0,0,161
67348,12/31/2025 0:00:00,22498,0,0,0,0,0,0,2742302,0,0,0,0,0,0,0,36107703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675485,42965038,0,0,0,0,3439548,1,19,0,0,0,0,1,5,0,10,1,19,20,0,0,0,3,0,20,189,144,0,0,0,0,0,0,30
67349,12/31/2025 0:00:00,22541,0,0,0,0,0,0,11354470,0,0,0,0,0,0,0,6922751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18965474,0,0,0,0,688253,0,12,0,0,0,0,0,4,0,3,0,12,12,0,0,0,5,0,12,121,328,0,0,0,0,0,0,65
67352,12/31/2025 0:00:00,24252,0,0,0,0,0,0,77102522,0,0,0,0,0,0,0,80911660,0,0,0,0,0,0,0,0,0,5997356,0,0,0,0,5126956,0,0,3587636,181474148,0,0,0,0,14745374,291,37,5,45,0,0,65,6,29,16,220,37,257,21,0,120,13,71,328,3981,2120,5,1,0,0,0,1,166
67354,12/31/2025 0:00:00,23770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
67364,12/31/2025 0:00:00,21789,0,0,0,0,0,0,25011,0,0,0,0,0,0,0,351657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150583,724763,0,0,0,0,197512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,5,0,0,0,0,0,73
67367,12/31/2025 0:00:00,21824,0,0,0,0,0,0,1217295,0,0,0,0,0,0,0,2619927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575144,6158185,0,0,0,0,1745819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,158,0,0,0,0,0,0,86
67371,12/31/2025 0:00:00,21713,0,0,0,0,0,0,5360030,0,0,0,0,0,0,0,6058998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992054,0,0,0,15528632,0,0,0,0,3117550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,162,0,0,0,0,0,0,643
67382,12/31/2025 0:00:00,21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67383,12/31/2025 0:00:00,21706,0,0,0,0,0,0,1025723,0,0,0,0,0,0,0,3286955,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,202404,5462787,0,0,0,0,947705,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,48,107,0,0,0,0,0,0,49
67389,12/31/2025 0:00:00,21709,0,0,0,0,0,0,82648818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6753,0,0,0,0,0,0,0,117909,83413410,0,0,0,0,646683,376,0,0,4,0,0,2,0,340,0,342,0,342,30,0,0,0,34,376,3013,3216,0,0,0,0,0,0,1777
67390,12/31/2025 0:00:00,21753,0,0,0,0,0,0,286164443,0,0,0,0,0,0,0,270030025,0,0,0,0,0,0,0,0,0,76946292,0,0,0,0,20882583,0,0,2641650,678311804,0,0,0,0,98593103,1067,20,286,146,0,0,248,10,149,3,445,19,463,190,1,28,1,622,1087,3314,8469,0,2,0,0,0,2,16719
67395,12/31/2025 0:00:00,21825,0,0,0,0,0,0,2787241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104824,0,0,2343323,5235388,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,402,130,0,0,0,0,0,0,240
67403,12/31/2025 0:00:00,21803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791797,791797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,78
67407,12/31/2025 0:00:00,22812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
67408,12/31/2025 0:00:00,22717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5334970,0,0,0,0,334420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,0,0,0,0,0,0,45
67414,12/31/2025 0:00:00,22775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
67416,12/31/2025 0:00:00,22654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146837,2956834,0,0,0,0,1151928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,496
67417,12/31/2025 0:00:00,22893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
67425,12/31/2025 0:00:00,22875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
67427,12/31/2025 0:00:00,22689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
67428,12/31/2025 0:00:00,22646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7970328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216175,8350096,0,0,0,0,163593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,921,0,0,0,0,0,0,211
67431,12/31/2025 0:00:00,22558,0,0,0,0,0,0,4746235,0,0,0,0,0,0,0,3752953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922498,0,0,922498,10344440,0,0,0,0,256,7,6,0,0,0,0,2,0,0,3,2,6,8,5,0,0,1,4,13,484,15,0,0,0,0,0,0,694
67434,12/31/2025 0:00:00,22576,0,0,0,0,0,0,6254149,0,0,0,0,0,0,0,6619402,0,0,0,0,0,0,0,0,0,2294198,0,0,0,0,0,0,0,7141571,24647326,0,0,0,0,4632204,32,85,0,9,0,0,16,5,2,4,20,85,98,3,0,0,10,8,117,526,95,2,0,0,56,0,56,645
67436,12/31/2025 0:00:00,22809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126368,0,0,0,0,126368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,12,5,0,0,0,0,0,43
67439,12/31/2025 0:00:00,22770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
67440,12/31/2025 0:00:00,22760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
67441,12/31/2025 0:00:00,23007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,611770,0,0,0,0,287382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
67444,12/31/2025 0:00:00,22501,0,0,0,0,0,0,8417632,0,0,0,0,0,0,0,17805276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128098,0,0,0,31574606,0,0,0,0,5223600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,479,0,0,0,0,0,0,49
67452,12/31/2025 0:00:00,22682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8020405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339766,0,0,0,8360171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,61,5,0,0,0,0,0,88
67456,12/31/2025 0:00:00,22834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
67458,12/31/2025 0:00:00,22904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
67465,12/31/2025 0:00:00,22957,0,0,0,0,0,0,5025740,0,0,0,0,0,0,0,63901070,0,0,0,0,0,0,0,0,0,3727120,0,0,0,0,2261862,0,0,0,71989313,0,0,0,0,800641,6,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,3,6,1670,466,0,0,0,0,0,0,639
67468,12/31/2025 0:00:00,22690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
67469,12/31/2025 0:00:00,22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
67470,12/31/2025 0:00:00,22659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455937,0,0,0,26480260,0,0,0,0,8047122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,147,0,0,0,0,0,0,461
67473,12/31/2025 0:00:00,22777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18996,0,0,0,956681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,38
67474,12/31/2025 0:00:00,22942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
67475,12/31/2025 0:00:00,22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
67477,12/31/2025 0:00:00,22694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17063,0,0,0,458340,0,0,0,0,441277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,76
67480,12/31/2025 0:00:00,22647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
67481,12/31/2025 0:00:00,24317,0,0,0,0,0,0,9613501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83037,0,0,0,0,471427,0,0,58330,15447807,0,0,0,0,5304549,38,29,0,0,0,0,5,3,14,23,36,29,65,2,0,17,3,2,67,582,384,3,0,0,0,0,0,64
67483,12/31/2025 0:00:00,22934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348999,0,0,0,0,220147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,18,0,0,0,0,0,0,39
67485,12/31/2025 0:00:00,22883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
67486,12/31/2025 0:00:00,22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
67489,12/31/2025 0:00:00,22868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146951,2269760,0,0,0,0,135802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,12,0,0,0,0,0,252
67493,12/31/2025 0:00:00,22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250511,0,0,0,0,408555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,50
67494,12/31/2025 0:00:00,22960,0,0,0,0,0,0,8135922,0,0,0,0,0,0,0,40939253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4963850,0,0,0,68490925,0,0,0,0,14451900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,380,0,0,0,0,0,0,1123
67499,12/31/2025 0:00:00,22846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
67507,12/31/2025 0:00:00,22669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6091653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527532,0,0,0,8316899,0,0,0,0,1697714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,103
67508,12/31/2025 0:00:00,22958,0,0,0,0,0,0,4883650,0,0,0,0,0,0,0,26667763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9939453,0,0,0,53921785,0,0,0,0,12430919,15,3,0,1,0,0,13,1,0,1,14,2,16,0,1,0,0,2,18,1561,545,2,0,0,0,0,0,1835
67510,12/31/2025 0:00:00,22736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252165,0,0,0,0,19055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,92
67511,12/31/2025 0:00:00,22672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4863753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32127,6769019,0,0,0,0,1873139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,78,0,0,0,0,0,0,393
67512,12/31/2025 0:00:00,22660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544033,0,0,0,0,482335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,3,0,0,0,0,0,0,19
67516,12/31/2025 0:00:00,22874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
67517,12/31/2025 0:00:00,22778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136936,0,0,0,3250279,0,0,0,0,832327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,78,0,0,0,0,0,0,11
67519,12/31/2025 0:00:00,22721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601742,0,0,0,0,61135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
67520,12/31/2025 0:00:00,22710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,51
67521,12/31/2025 0:00:00,22521,0,0,0,0,0,0,15320585,0,0,0,0,0,0,0,13607941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619414,0,0,0,32034493,0,0,0,0,1486553,10,6,0,0,0,0,4,2,0,2,4,4,8,6,1,0,0,8,16,244,475,0,0,0,0,1,1,986
67531,12/31/2025 0:00:00,22725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
67532,12/31/2025 0:00:00,22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18339772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21395472,0,0,0,0,3055700,3,20,0,0,0,0,1,0,1,18,3,18,21,0,2,1,0,2,23,565,215,0,0,0,0,0,0,332
67534,12/31/2025 0:00:00,22884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,45
67535,12/31/2025 0:00:00,22867,0,0,0,0,0,0,8670182,0,0,0,0,0,0,0,109349853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202183,0,0,0,129030780,0,0,0,0,10808562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734,520,329,0,0,0,0,0,6307
67537,12/31/2025 0:00:00,22810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3248599,0,0,0,0,307115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19
67538,12/31/2025 0:00:00,21815,0,0,0,0,0,0,7614420,0,0,0,0,0,0,0,15018212,0,0,0,0,0,0,0,0,0,1662717,0,0,0,0,0,0,0,3632662,30353220,0,0,0,0,4087926,16,64,0,0,0,0,0,12,15,51,16,64,80,0,0,1,0,0,80,94,322,0,0,0,0,0,0,334
67541,12/31/2025 0:00:00,24333,0,0,0,0,0,0,56843791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069673,0,0,0,0,0,0,0,11566718,73472237,0,0,0,0,5061728,219,29,0,9,0,0,61,23,24,1,125,24,149,85,5,40,0,71,248,1211,1320,0,0,0,0,0,0,264
67542,12/31/2025 0:00:00,22661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967223,0,0,0,0,329468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,48
67544,12/31/2025 0:00:00,22696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236072,0,0,607990,3416293,0,0,0,0,237645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,42,0,0,0,0,0,0,50
67545,12/31/2025 0:00:00,22989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898957,0,0,0,0,448254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,119
67547,12/31/2025 0:00:00,22802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,8,0,0,0,0,0,0,0,0,45
67549,12/31/2025 0:00:00,22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,245192,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,24
67550,12/31/2025 0:00:00,22650,0,0,0,0,0,0,634520,0,0,0,0,0,0,0,3146133,0,0,0,0,0,0,0,0,0,239085,0,0,0,0,0,0,0,0,3833733,0,0,0,0,53080,13,2,0,0,0,0,5,1,5,1,13,2,15,0,0,0,0,0,15,880,389,0,0,0,0,0,0,112
67554,12/31/2025 0:00:00,22768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273193,0,0,0,1392983,0,0,0,0,119790,13,0,0,0,0,0,3,0,0,0,11,0,11,2,0,7,0,2,13,207,0,1,1,0,0,0,1,301
67558,12/31/2025 0:00:00,24209,0,0,0,0,0,0,23841036,0,0,0,0,0,0,0,1144188,0,0,0,0,0,0,0,0,0,3294869,0,0,0,0,1108553,0,0,0,26093777,0,0,0,0,0,118,0,1,37,0,0,27,0,31,0,62,0,62,18,0,4,0,56,118,248,278,0,0,0,0,0,0,10
