"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
21413,12/31/2025 0:00:00,11633,0,0,1670681,0,1,0,387979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274265,0,0,0,274265,0,0,0,0,0,84923129,0,0,0,0,0,0,0,0,01/01/2023,0,94949511,0,0,0,0,0,0,0,0,0,0,0,862279,0,0,0,0,0,0,0,0,0,0
21440,12/31/2025 0:00:00,11655,0,0,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820105,0,0,0,0,0,0,0,0,,0,890084,0,0,0,0,0,0,0,0,0,0,0,3154,0,0,0,0,0,0,0,0,0,0
21458,12/31/2025 0:00:00,11669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593000,1139000,847000,1294000,0,3873000,0,0,0,0,0,0,0,0,0,0,0,0,0,6172890,0,0,0,0,0,0,0,0,,0,8055023,0,0,0,0,0,0,0,0,0,0,0,3037,0,0,0,0,0,0,0,0,0,0
21499,12/31/2025 0:00:00,11707,0,0,84674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6995797,0,0,0,0,0,0,0,0,,0,7759424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21502,12/31/2025 0:00:00,11710,0,0,1052058,0,1,0,293500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521,0,0,0,2521,0,0,0,0,0,63727830,0,0,0,0,0,0,0,0,01/01/2023,0,73876376,0,0,0,0,0,0,0,0,0,0,0,257971,0,0,0,0,0,26,1892377,0,0,0
21507,12/31/2025 0:00:00,11715,0,0,309835,0,1,0,497508,0,0,0,0,0,0,0,0,0,0,0,0,5595598,7515581,8251008,4632350,0,25994539,0,0,0,0,0,0,0,-1400633,0,0,0,0,0,0,0,0,0,0,0,65306664,0,0,0,0,0,0,0,0,04/01/2023,120000,73369480,0,0,0,0,0,0,0,0,0,0,0,173263,0,0,0,0,0,0,0,0,0,0
21508,12/31/2025 0:00:00,11716,0,431073,369067,0,1,0,65021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,0,0,0,16144,0,0,0,0,0,13694116,0,0,0,0,0,0,0,0,01/01/2023,23799,15986651,0,0,0,0,0,0,0,0,0,0,0,17038,0,0,0,0,0,0,0,0,0,0
21530,12/31/2025 0:00:00,11736,0,0,12901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5809287,0,0,0,0,0,0,0,0,,0,6519478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21532,12/31/2025 0:00:00,11738,0,0,193575,-551931,1,0,253183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167130,0,0,0,167130,0,0,0,0,0,44025700,0,0,0,0,0,0,0,0,03/01/2023,90000,47803627,0,0,0,0,0,0,0,0,0,0,0,244212,0,0,0,0,0,0,0,0,0,0
21556,12/31/2025 0:00:00,11762,0,0,3000,0,1,0,15170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980000,245000,0,0,0,1225000,0,0,0,14500,0,0,0,14500,0,0,0,0,0,10519904,0,0,0,0,0,0,0,0,01/01/2024,0,12071958,0,0,0,0,0,0,0,0,0,0,0,33248,0,0,0,0,0,0,0,0,0,0
21575,12/31/2025 0:00:00,11778,0,0,0,0,1,0,45919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11486,0,0,0,11486,0,0,0,0,0,4079161,0,0,0,0,0,0,0,0,Fiscal Year 2022,25000,4686949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,12/31/2025 0:00:00,11786,0,0,253494,0,1,0,278500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145143,0,0,0,145143,0,0,0,0,0,21908623,0,0,0,0,0,0,0,0,01/01/2024,0,24458322,0,0,0,0,0,0,0,0,0,0,0,244413,0,0,0,0,0,0,0,0,0,0
21593,12/31/2025 0:00:00,11792,0,0,1897539,516200,1,0,1211097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,60000,0,0,0,529884,0,0,379,530263,0,0,0,0,2702,178007894,0,0,0,0,0,0,0,0,01/01/2023,334406,203055375,0,0,0,0,0,0,0,0,0,0,0,2579642,0,0,0,0,0,0,0,0,0,0
21606,12/31/2025 0:00:00,11805,0,0,132932,0,1,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767000,572000,0,0,0,1339000,0,0,0,0,0,0,0,0,0,0,0,0,0,8919842,0,0,0,0,0,0,0,0,10/01/2023,0,10862981,0,0,0,0,0,0,0,0,0,0,0,6315,0,0,0,0,0,0,0,0,0,0
21609,12/31/2025 0:00:00,11808,0,0,576874,0,1,0,105301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,0,0,0,37000,0,0,0,0,0,30114576,0,0,0,0,0,0,0,0,03/01/2023,0,33843903,0,0,0,0,0,0,0,0,0,0,0,164780,0,0,0,0,0,0,0,0,0,0
21614,12/31/2025 0:00:00,11812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318070,0,0,0,0,0,0,0,0,,0,344432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21615,12/31/2025 0:00:00,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4049184,0,0,0,0,0,0,0,0,,0,5090778,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0
21628,12/31/2025 0:00:00,11824,0,0,1538342,86463,1,0,307873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4237000,3730160,1481000,1250000,0,10698160,0,0,0,192573,0,0,0,192573,0,0,0,0,0,56913309,0,0,0,0,0,0,0,0,01/01/2023,92389,63851630,0,0,0,0,0,0,0,0,0,0,0,843385,0,0,0,0,0,0,0,0,0,0
21630,12/31/2025 0:00:00,11826,0,16358447,135463,0,1,0,291105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126000,0,0,0,126000,0,0,0,0,0,83935304,0,0,0,0,0,0,0,0,01/01/2023,0,92289827,0,0,0,0,0,0,0,0,0,0,0,73978,0,0,0,0,0,0,0,0,0,0
21644,12/31/2025 0:00:00,11837,0,0,164218,0,1,0,330671,0,0,0,0,0,0,0,0,0,0,0,0,1488125,479610,249793,0,0,2217528,2250742,500000,0,0,0,2750742,0,-29120,0,205609,0,0,0,205609,0,0,0,0,0,35578281,0,0,0,0,0,0,0,0,01/01/2023,37114,41269028,0,0,0,0,0,0,0,0,0,0,0,76276,0,0,0,0,0,0,0,0,0,0
21658,12/31/2025 0:00:00,11850,0,0,822861,0,1,0,397539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980000,3185000,47530715,0,0,51695715,0,0,0,112309,0,0,0,112309,0,0,0,0,0,142402458,0,0,0,0,0,0,0,0,01/01/2023,343443,169874582,0,0,0,0,0,0,0,0,0,0,0,1368197,0,0,0,0,0,0,0,0,0,0
21669,12/31/2025 0:00:00,11860,0,4738161,2490121,0,1,0,2075000,0,0,9327453,0,0,9327453,0,0,0,0,0,0,8827014,9470433,15851849,11911506,3074330,49135132,0,0,0,0,0,0,0,-2123976,0,1404804,0,0,0,1404804,0,0,0,0,0,259344981,0,0,0,0,0,0,0,0,06/01/2023,106851,286255805,0,0,0,0,0,0,0,0,0,0,0,1969730,0,1327453,0,0,0,0,0,0,0,0
21683,12/31/2025 0:00:00,11871,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323942,0,0,0,0,0,0,0,0,,0,378986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21686,12/31/2025 0:00:00,11874,0,0,1315023,359340,1,0,1221965,0,0,0,1611110,0,1611110,0,0,0,0,0,0,5141721,12615523,21012971,6557065,4572722,49900002,0,0,0,0,0,0,0,-2787336,0,613183,0,0,0,613183,0,0,0,0,0,183821807,0,0,0,0,0,0,0,0,01/01/2023,0,210483512,0,0,0,0,0,0,0,0,0,0,0,1748870,0,-10937,47147,0,0,0,0,0,0,0
21694,12/31/2025 0:00:00,11879,0,6006411,1539875,2206,1,0,1101534,0,0,0,0,0,0,0,0,0,0,0,0,18698695,12112234,14765140,17796501,10126323,73498893,1488000,2197000,249000,0,0,3934000,0,-6804247,0,-25681,0,0,0,-25681,0,0,0,0,0,161308527,0,0,0,0,0,0,0,0,01/01/2023,0,172442763,0,0,0,0,0,0,0,0,0,0,0,525789,0,0,1098,0,0,0,0,0,0,0
21710,12/31/2025 0:00:00,11892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361203,0,0,0,0,0,0,0,0,,0,3916102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21713,12/31/2025 0:00:00,11895,0,0,335744,0,1,0,12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22508219,0,0,0,0,0,0,0,0,01/01/2023,0,26219804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21737,12/31/2025 0:00:00,11914,0,0,0,0,1,0,166229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,24428101,0,0,0,0,0,0,0,0,06/01/2023,0,27429152,0,0,0,0,0,0,0,0,0,0,0,71388,0,0,0,0,0,0,0,0,0,0
21751,12/31/2025 0:00:00,11927,0,0,6804803,0,1,0,6827441,0,0,0,0,208681,208681,0,0,0,0,0,0,0,0,0,0,0,0,56142205,75211493,91069507,4972965,0,227396171,0,0,0,6505764,0,0,0,6505764,0,0,0,0,0,543513038,0,0,0,0,0,0,0,0,01/01/2023,1645493,632425802,0,0,0,0,0,0,0,0,0,0,0,7167280,0,0,5568,0,0,0,0,0,0,0
21774,12/31/2025 0:00:00,11948,0,0,200715,0,1,0,99074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247000,250000,991000,0,0,2488000,0,0,0,0,0,0,0,0,0,0,0,0,0,26616713,0,0,0,0,0,0,0,0,12/01/2023,0,31599782,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0
21782,12/31/2025 0:00:00,11955,0,270885,200,0,1,0,5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,0,0,0,0,245000,0,0,0,5988,0,0,0,5988,0,0,0,0,0,12060516,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,14289843,0,0,0,0,0,0,0,0,0,0,0,26230,0,0,0,0,0,0,0,0,0,0
21787,12/31/2025 0:00:00,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363158,0,0,0,0,0,0,0,0,,0,2127420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21788,12/31/2025 0:00:00,11961,0,0,301181,29027,1,0,114460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,0,0,0,0,249000,0,0,0,7772,0,0,0,7772,0,0,0,0,0,24943709,0,0,0,0,0,0,0,0,01/01/2023,0,27894719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21794,12/31/2025 0:00:00,11966,0,0,933471,0,1,0,205511,0,0,0,0,0,0,0,0,0,0,0,0,2258302,3758347,3141510,0,0,9158159,0,0,0,0,0,0,0,14806,0,57140,0,0,0,57140,0,0,0,0,0,28235092,0,0,0,0,0,0,0,0,Fiscal Year 2022,49000,32693837,0,0,0,0,0,0,0,0,0,0,0,12442,0,0,0,0,0,0,0,0,0,0
21798,12/31/2025 0:00:00,11970,0,0,320341,0,1,0,51208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,2065000,0,2565000,0,0,0,7500,0,0,0,7500,0,0,0,0,0,28274022,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,31785598,0,0,0,0,0,0,0,0,0,0,0,45344,0,0,0,0,0,0,0,0,0,0
21831,12/31/2025 0:00:00,12000,0,0,1093,0,1,0,82909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215303,4940060,2814000,900000,0,11869363,0,0,0,0,0,0,0,0,0,0,0,0,0,15994515,0,0,0,0,0,0,0,0,04/01/2023,0,17815287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21845,12/31/2025 0:00:00,12013,0,0,100,0,1,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2696000,1300000,1845000,250000,550000,6641000,0,0,0,12602,0,0,0,12602,0,0,0,0,0,12338769,0,0,0,0,0,0,0,0,01/01/2023,0,14818527,0,0,0,0,0,0,0,0,0,0,0,69532,0,0,0,0,0,0,0,0,0,0
21851,12/31/2025 0:00:00,12018,0,0,362905,0,1,0,134220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12896000,13144000,0,0,0,26040000,0,0,0,40216,0,0,0,40216,0,0,0,0,0,37634758,0,0,0,0,0,0,0,0,01/01/2023,0,46043641,0,0,0,0,0,0,0,0,0,0,0,177432,0,0,0,0,0,0,0,0,0,0
21853,12/31/2025 0:00:00,12020,0,0,278146,-194,1,0,77911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103185,0,0,0,103185,0,0,0,0,0,23685557,0,0,0,0,0,0,0,0,01/01/2023,39453,27777571,0,0,0,0,0,0,0,0,0,0,0,144571,0,0,0,0,0,0,0,0,0,0
21873,12/31/2025 0:00:00,12037,0,0,734089,26640,1,0,737112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950015,1248000,3120220,3161233,0,10479468,0,0,0,255632,0,0,0,255632,0,0,0,0,0,92045058,0,0,0,0,0,0,0,0,05/01/2023,245092,101176309,0,0,0,0,0,0,0,0,0,0,0,539961,0,0,0,0,0,0,0,0,0,0
21875,12/31/2025 0:00:00,12039,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3772994,0,0,0,0,0,0,0,0,,0,4809455,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,0,0,0,0,0,0,0,0
21879,12/31/2025 0:00:00,12043,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548193,0,0,0,0,0,0,0,0,,0,4903582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21904,12/31/2025 0:00:00,12067,0,0,50000,0,1,0,28776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18223,0,0,0,18223,0,0,0,0,0,8194924,0,0,0,0,0,0,0,0,01/01/2023,7443,12181847,0,0,0,0,0,0,0,0,0,0,0,4389,0,0,0,0,0,0,0,0,0,0
21927,12/31/2025 0:00:00,12089,0,0,2296621,0,1,0,1064802,0,0,0,0,0,0,0,0,0,0,0,0,42433,0,0,275294,1680451,1998178,0,0,0,0,0,0,0,132200,0,350000,0,0,0,350000,0,0,0,0,0,129064730,0,0,0,0,0,0,0,0,01/01/2023,298000,146656831,0,0,0,0,0,0,0,0,0,0,0,3126230,0,0,0,0,0,0,0,0,0,0
21930,12/31/2025 0:00:00,12092,0,94303359,7294921,0,1,0,6450000,0,0,0,1724388,694024,2418414,0,0,0,0,0,0,656396,9561914,11510236,11477252,2750924,35956720,2500000,3250000,0,0,0,5750000,0,-4040301,0,2319184,0,0,-8849,2310335,0,0,0,0,20494,747993380,0,0,0,0,0,0,0,0,01/01/2023,2283639,840126947,0,0,0,0,0,0,0,0,0,0,0,4610946,0,189972,-8436,0,0,0,0,0,0,0
21956,12/31/2025 0:00:00,12117,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,500000,0,0,0,1250000,0,0,0,0,0,0,0,0,0,0,0,0,0,6742404,0,0,0,0,0,0,0,0,,0,8114434,0,0,0,0,0,0,0,0,0,0,0,21425,0,0,0,0,0,0,0,0,0,0
21968,12/31/2025 0:00:00,12128,0,0,14426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5018926,0,0,0,0,0,0,0,0,,0,5863359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21971,12/31/2025 0:00:00,12131,0,63617931,14605660,0,1,0,8626132,0,0,0,0,1019970,1019970,0,0,0,0,0,0,0,0,0,0,0,0,14886364,5417716,45484692,210642,0,65999414,0,0,0,5093480,0,0,0,5093480,0,0,0,0,0,636201833,0,0,0,0,0,0,0,0,10/01/2023,2866178,702419090,0,0,0,0,0,0,0,0,0,0,0,8915844,0,100831,0,0,0,0,0,0,0,0
22005,12/31/2025 0:00:00,12163,0,0,815320,0,1,0,248163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,0,0,0,130000,0,0,0,0,0,21722795,0,0,0,0,0,0,0,0,01/01/2023,0,27881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22007,12/31/2025 0:00:00,12165,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157770,0,0,0,0,0,0,0,0,,0,187920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22028,12/31/2025 0:00:00,12184,0,0,32942,0,1,0,418613,0,0,0,0,0,0,0,0,0,0,0,0,5273486,10609125,5703544,545336,0,22131487,0,0,0,0,0,0,0,-366513,0,247206,0,0,0,247206,0,0,0,0,0,23375820,0,0,0,0,0,0,0,0,03/01/2023,285994,27703335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22049,12/31/2025 0:00:00,12204,0,0,305243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676000,800000,824000,0,0,3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,7773835,0,0,0,0,0,0,0,0,,0,8372656,0,0,0,0,0,0,0,0,0,0,0,33988,0,0,0,0,0,0,0,0,0,0
22070,12/31/2025 0:00:00,12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504411,0,0,0,0,0,0,0,0,,0,2063840,0,0,0,0,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,0,0
22083,12/31/2025 0:00:00,12237,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4035304,0,0,0,0,0,0,0,0,,0,5066312,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0
22114,12/31/2025 0:00:00,12263,0,0,1412286,0,1,0,153697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31055,0,0,0,31055,0,0,0,0,0,105577728,0,0,0,0,0,0,0,0,10/01/2023,111431,115850548,0,0,0,0,0,0,0,0,0,0,0,1131641,0,0,0,0,0,0,0,0,0,0
22119,12/31/2025 0:00:00,12268,0,3357032,688045,0,1,0,536000,0,0,0,0,0,0,0,0,0,0,0,0,1842267,991875,608788,498174,1247687,5188790,0,0,0,0,0,0,0,-18992,0,99594,0,0,0,99594,0,0,0,0,0,96938384,0,0,0,0,0,0,0,0,07/01/2023,125000,107879422,0,0,0,0,0,0,0,0,0,0,0,886455,0,0,0,0,0,0,0,0,0,0
22128,12/31/2025 0:00:00,12277,0,0,5738075,2966848,1,0,5031195,0,0,0,5099484,0,5099484,0,0,0,0,0,0,7424426,7709126,7314145,0,0,22447697,0,0,0,0,0,0,0,-76418,0,2768139,0,0,10876,2779015,0,0,0,0,61373,694285894,1,26502,22527,0,0,0,0,0,01/01/2023,1619346,782563147,0,0,0,0,0,0,0,0,0,0,0,5549027,0,397562,0,0,0,0,0,0,0,0
22131,12/31/2025 0:00:00,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295673,0,0,0,0,0,0,0,0,,0,1778086,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0
22132,12/31/2025 0:00:00,12281,0,0,45375,10495,1,0,26626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16638688,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,18648496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22151,12/31/2025 0:00:00,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317757,0,0,0,0,0,0,0,0,,0,362406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22157,12/31/2025 0:00:00,12306,0,54526209,1424501,0,1,0,7515937,0,0,0,0,0,0,0,0,0,0,0,0,5440864,10998001,8409906,2572592,4758742,32180105,0,10296383,21786040,9436184,23647724,65166331,0,-1697611,0,5480531,0,0,0,5480531,0,0,0,0,0,750512716,0,0,0,0,0,0,0,0,07/01/2023,3413944,847296965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22159,12/31/2025 0:00:00,12308,0,0,133392,5095,1,0,138137,0,0,0,0,0,0,0,0,0,0,0,0,6179708,3697968,2695540,0,0,12573216,0,0,0,0,0,0,0,-57997,0,11082,0,0,0,11082,0,0,0,0,0,36020379,0,0,0,0,0,0,0,0,01/01/2023,68960,39545099,0,0,0,0,0,0,0,0,0,0,0,131241,0,0,0,0,0,0,0,0,0,0
22167,12/31/2025 0:00:00,12313,0,13848644,1951386,6,1,2877,441352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5089466,5323349,982628,6117271,0,17512714,0,0,0,178417,0,2877,0,181294,0,0,0,0,0,145601077,0,0,0,0,0,0,0,0,01/01/2023,186877,163313081,0,0,0,0,0,0,0,0,0,0,0,1100937,0,0,0,0,0,0,0,0,0,0
22174,12/31/2025 0:00:00,12320,0,0,464177,0,1,0,92710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149000,724000,0,0,0,1873000,0,0,0,1488,0,0,0,1488,0,0,0,0,0,9533160,0,0,0,0,0,0,0,0,01/01/2023,88530,10765900,0,0,0,0,0,0,0,0,0,0,0,49063,0,0,0,0,0,0,0,0,0,0
22195,12/31/2025 0:00:00,12341,0,0,239671,0,1,0,17459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0,0,20500,0,0,0,0,0,9035121,0,0,0,0,0,0,0,0,01/01/2023,0,10147376,0,0,0,0,0,0,0,0,0,0,0,2119,0,0,0,0,0,0,0,0,0,0
22213,12/31/2025 0:00:00,12357,0,0,345218,0,1,0,172560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33982,0,0,0,33982,0,0,0,0,0,30309722,0,0,0,0,0,0,0,0,01/01/2023,0,37460606,0,0,0,0,0,0,0,0,0,0,0,452089,0,0,0,0,0,0,0,0,0,0
22219,12/31/2025 0:00:00,12363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477372,0,0,0,0,0,0,0,0,,0,783408,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0
22220,12/31/2025 0:00:00,12364,0,0,296579,0,1,0,151001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159000,1983000,0,0,0,4142000,0,0,0,9216,0,0,0,9216,0,0,0,0,0,16694627,0,0,0,0,0,0,0,0,01/01/2023,26533,20074267,0,0,0,0,0,0,0,0,0,0,0,80822,0,0,0,0,0,0,0,0,0,0
