"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
6112,12/31/2025 0:00:00,2703,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000,2300000,0,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,200000,0,0,2300000,0,0,0,0,0,0,0,2500000,0,0,0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774071,38467,0,0,38467,0,0,0,51671,760867,0,760867,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,12/31/2025 0:00:00,2706,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499000,1000000,0,0,0,5499000,0,0,0,0,0,0,0,35493,18765,54258,4499000,1000000,0,35493,18765,5553258,0,0,0,0,385000,88911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3578252,171420,0,0,171420,0,0,0,370378,3379294,0,3379294,0,0,0,0,0,0,0,0,0,0,0,0,0
6144,12/31/2025 0:00:00,2726,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673000,673000,0,0,0,0,0,0,673000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019093,100000,0,0,0,1119093,0,0,0,673000,0,0,0,0,6000,6000,1367093,325000,100000,0,6000,1798093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902917,11036,0,0,11036,0,0,0,55324,858629,0,858629,0,0,0,0,0,0,0,0,0,0,0,0,0
6150,12/31/2025 0:00:00,2731,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793000,3804918,0,3793000,3804918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,600000,0,0,0,800000,0,0,0,3804918,0,63209,0,0,0,63209,1898677,2321433,448017,0,0,4668127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2814610,33471,0,0,33471,0,0,0,110244,2737837,0,2737837,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,12/31/2025 0:00:00,2737,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79666366,0,110226083,0,0,0,185312779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30151896,28355323,0,0,30151896,28355323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52442,52149,0,0,262533,259971,0,0,4156877,4132802,0,34623748,32800245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134978,134978,0,0,0,0,134978,0,0,0,0,0,0,0,134978,32800245,0,0,1971504,0,0,0,1971504,624108,5059930,6880762,20276449,2065478,34906727,0,0,0,0,3300000,5359665,0,0,0,0,0,0,2634687,441455,9721587,0,8137500,11658421,0,0,0,0,0,0,75042697,6510045,0,0,6510045,0,0,0,7003895,74548847,0,74548847,0,84651132,67372778,17278354,0,0,32935223,0,28355323,0,4579900,0,0
6175,12/31/2025 0:00:00,2746,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15075,15075,0,0,15075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14992000,2998000,0,0,0,17990000,0,0,0,15075,0,0,0,54959,130000,184959,15007075,2998000,0,54959,130000,18190034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228889,0,0,0,8096738,312671,0,0,312671,0,0,0,308186,8101223,0,8101223,0,0,0,0,0,0,0,0,0,0,0,0,0
6178,12/31/2025 0:00:00,2749,Subm,0,638962,638962,638962,0,0,0,0,0,0,0,0,0,0,520827541,0,0,468641173,0,1011803393,0,0,0,337257215,0,0,0,0,120000000,0,0,0,0,0,0,0,0,0,0,14295757,14047150,0,0,14295757,14047150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372609,151219,0,0,0,0,0,0,0,0,0,0,372609,151219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14668366,14198369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14198369,0,0,7591600,0,0,1556250,9147850,8661157,10989264,2139100,448,1556250,23346219,0,-3413,0,-3413,0,1939842,0,0,0,0,4165812,0,0,0,0,0,0,0,0,0,0,0,0,0,340972192,36877717,0,0,36877717,0,0,0,18711036,359138873,0,359138873,0,0,0,0,0,0,0,0,0,0,0,0,0
6179,12/31/2025 0:00:00,2750,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5690000,5245491,0,0,0,0,0,0,5690000,5245491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540000,1525217,5176000,5123622,0,0,0,0,1540000,10866000,10369113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,996000,498000,0,0,1743000,0,0,10369113,1540000,340020,0,0,0,0,340020,4290138,5359399,2466369,803643,1072584,13992133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4231293,84646,0,0,84646,0,0,0,274553,4041386,0,4041386,0,0,0,0,0,0,0,0,0,0,0,0,0
6184,12/31/2025 0:00:00,2751,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,1350000,0,0,0,2500000,0,0,0,0,7968,0,0,0,0,7968,1157968,1350000,0,0,0,2507968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,378447,7215,0,0,7215,0,0,0,30250,355412,0,355412,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,12/31/2025 0:00:00,2752,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6484,6373,0,0,6484,6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9149000,9150150,0,0,0,0,0,0,9149000,6484,6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53763,53763,53763,500000,0,0,0,0,500000,53763,0,6373,9149000,0,0,0,0,308575,308575,3299136,3429000,2981000,0,308575,10017711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11384438,484659,0,0,484659,0,0,0,1086398,10782699,0,10782699,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,12/31/2025 0:00:00,2757,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5394905,300000,100000,0,0,5794905,0,0,0,0,0,0,0,0,43008,43008,5394905,300000,100000,0,43008,5837913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594930,55677,0,0,55677,0,0,0,110682,1539925,0,1539925,0,0,0,0,0,0,0,0,0,0,0,0,0
6208,12/31/2025 0:00:00,2765,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10679000,14144000,1240000,0,0,26063000,0,0,0,0,0,0,0,0,130149,130149,10679000,14144000,1240000,0,130149,26193149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5464317,400483,0,0,400483,0,0,0,347480,5517320,0,5517320,0,0,0,0,0,0,0,0,0,0,0,0,0
6214,12/31/2025 0:00:00,2769,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080280,5080280,0,0,0,0,0,0,5080280,5080280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5080280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8622000,8618000,4090000,0,0,21330000,0,0,0,5080280,0,0,0,0,162061,162061,10874357,11107527,4428396,0,162061,26572341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8447305,232517,0,0,232517,0,0,0,457799,8222023,0,8222023,0,0,0,0,0,0,0,0,0,0,0,0,0
6225,12/31/2025 0:00:00,2773,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22787000,22803454,0,0,22787000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22787000,35135,0,0,0,0,35135,5757135,10619000,6446000,0,0,22822135,0,0,0,0,0,0,0,0,65909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332035,85979,0,0,85979,0,0,0,267785,4150229,0,4150229,0,0,0,0,0,0,0,0,0,0,0,0,0
6233,12/31/2025 0:00:00,2778,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8550000,8569129,0,0,0,0,0,0,8550000,8569129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15010000,15089519,0,0,0,0,0,0,23560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26409000,13193000,2486000,0,0,42088000,0,0,0,23560000,0,1010705,0,0,1070169,2080874,32892000,25431705,8335000,0,1070169,67728874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44583836,4626899,0,0,4626899,0,0,0,2968855,46241880,0,46241880,0,0,0,0,0,0,0,0,0,0,0,0,0
6237,12/31/2025 0:00:00,2781,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300014,300014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8014000,8014000,0,0,8314014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8314014,0,0,0,0,0,0,2668000,5646014,0,0,0,8314014,0,0,0,0,0,0,0,0,118160,0,0,0,0,0,0,0,0,0,0,0,11429,0,0,0,1112746,5992,0,0,5992,0,0,0,117298,1001440,0,1001440,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,12/31/2025 0:00:00,2783,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100100,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,350000,0,0,0,950000,0,0,0,100000,0,0,0,0,28301,28301,700000,350000,0,0,28301,1078301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121867,10957,0,0,10957,0,0,0,20891,1111933,0,1111933,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,12/31/2025 0:00:00,2789,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204276212,0,284141803,0,0,0,0,0,0,0,0,110000000,0,0,0,0,0,0,0,0,0,0,81082009,71604199,0,0,81082009,71604199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13878827,13900260,0,0,0,0,0,0,4624269,4624247,0,0,18503096,18524507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99585105,90128706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806219,3806219,3806219,0,0,0,0,0,0,3806219,0,90128706,0,0,6276395,0,0,18443,6294838,25714803,14045906,2152223,45952192,12364639,100229763,0,339154,-154185,184969,0,14296338,0,0,24421642,22190668,7557117,46333870,0,0,24969083,0,484358,0,0,0,35350579,0,636105,0,50603724,7944221,15000000,0,22944221,0,0,0,6928465,66619480,0,66619480,0,110367278,105888022,3425004,1054252,0,93934925,7971791,63632408,18524507,3806219,0,0
6269,12/31/2025 0:00:00,2799,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571419,3564912,0,0,1000000,985910,0,0,40988961,40070686,0,0,41988961,41056596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189043,2228499,0,0,0,0,0,47749423,46850007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13424000,3975000,747000,0,0,18146000,0,0,46850007,0,0,1048195,0,0,0,1048195,20499515,12749640,18300856,13848773,645418,66044202,0,3456,0,3456,0,0,0,0,0,0,0,0,2568914,831818,0,0,0,0,0,0,0,0,0,0,21929274,1039780,0,0,1039780,0,0,0,1752474,21216580,0,21216580,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,12/31/2025 0:00:00,2802,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77222358,0,106484222,0,0,0,41416667,0,0,0,0,0,0,0,0,0,0,0,51544937,50779954,0,0,0,0,0,0,51544937,50779954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51544937,50779954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142665,0,0,1142665,1142665,5405000,11569000,1736000,0,0,18710000,1142665,0,50779954,0,0,1698966,0,0,0,1698966,22957986,26701945,19885430,0,2786224,72331585,0,0,0,0,0,492164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72181199,3804379,0,0,3804379,0,0,0,6077304,69908274,0,69908274,0,0,0,0,0,0,0,0,0,0,0,0,0
6277,12/31/2025 0:00:00,2803,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348000,1450000,200000,0,0,3998000,0,0,0,0,0,0,0,0,37407,37407,2348000,1450000,200000,0,37407,4035407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654563,14172,0,0,14172,0,0,0,60647,1608088,0,1608088,0,0,0,0,0,0,0,0,0,0,0,0,0
6288,12/31/2025 0:00:00,2808,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194586450,0,1763923054,0,0,0,2685000,0,0,0,0,232500000,0,0,54745978,55189454,0,0,70369233,70051215,0,0,370410991,335770625,0,0,440780224,405821840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704631,4705314,0,0,0,0,0,0,0,0,0,0,4704631,4705314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29516799,29456024,0,0,37288561,37659820,0,0,95723478,96650699,0,662759671,629483151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629483151,0,392795,23941886,0,0,0,24334681,76881212,182783841,260889043,96301079,36962657,653817832,0,0,0,0,0,0,0,0,1163886,0,11336798,78911539,0,0,0,0,0,12666161,0,724620,3346527,0,0,0,495953144,38067559,0,0,38067559,0,0,0,51110849,482909854,0,482909854,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,12/31/2025 0:00:00,2817,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3674000,0,0,0,0,3674000,0,0,0,0,0,0,3102,0,0,3102,3674000,0,3102,0,0,3677102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1541928,129081,0,0,129081,0,0,0,88338,1582671,0,1582671,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,12/31/2025 0:00:00,2821,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,0,0,453104,0,0,0,0,453104,953104,0,0,0,0,953104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176569,89773,0,0,89773,0,0,0,36719,1229623,0,1229623,0,0,0,0,0,0,0,0,0,0,0,0,0
6317,12/31/2025 0:00:00,2822,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223000,4204000,1492000,0,0,7919000,0,0,0,0,12439,0,0,0,0,12439,2235439,4204000,1492000,0,0,7931439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121633,186033,0,0,186033,0,0,0,254181,4053485,0,4053485,0,0,0,0,0,0,0,0,0,0,0,0,0
