"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
67669,12/31/2025 0:00:00,22687,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,201885915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194901048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028864,7028864,322082464,0,-7028864,-7028864,0,0,0,0,0,27870855,0,5255959,5255959,0,0,0,0,0,0,0,623208820,-1772905,-1772905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623208820,0,0,7028864,434,66493610,0,387,21916576,0,1,87881,0,0,0,0,0,0,0,88498067,0,360,45712213,0,0,0,0,0,0,0,0,0,0,45712213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,134210280,0,2023937,539968079,541958079,1990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31186130,500,0,0,0,0,0,0,26284501,0,0
67681,12/31/2025 0:00:00,22819,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,206316615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482277869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13246392,13246392,763034199,0,-13246392,-13246392,0,0,0,0,0,111680539,0,9240117,9240117,0,0,0,0,0,0,0,1125442186,-4006275,-4006275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125442186,0,0,13246392,339,102915382,12963905,429,41242091,18899500,0,0,0,0,0,0,13,4307236,0,148464709,31863405,1044,145538013,7756224,0,0,0,0,0,0,0,0,0,145538013,7756224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,294002722,39619629,8622427,993215868,998472112,5256244,0,0,73,461414,0,0,0,0,0,0,137,0,0,0,0,1,65179482,579,5027371,44,0,0,0,0,147590548,0,2741353
67683,12/31/2025 0:00:00,24352,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,7520849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6432991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59347,59347,10824187,0,-59347,-59347,0,0,0,0,0,1095052,0,350604,350604,0,0,0,0,0,0,0,47704102,291257,291257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47704102,0,0,59347,0,0,0,19,1877215,10,0,0,0,0,0,0,0,0,0,1877215,10,39,2573328,817472,0,0,0,0,0,0,0,0,0,2573328,817472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4450543,817482,517875,40601191,40601191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67687,12/31/2025 0:00:00,21768,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3786625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63213,63213,3723412,0,-63213,-63213,0,0,0,0,0,74355,0,34845,34845,0,0,0,0,0,0,0,5560790,-28368,-28368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560790,0,0,63213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011784,4011784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67688,12/31/2025 0:00:00,21720,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11807,11807,1804498,0,-11807,-11807,0,0,0,0,0,49974,0,27026,27026,0,0,0,0,0,0,0,2970877,15219,15219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970877,0,0,11807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654313,2654313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67691,12/31/2025 0:00:00,21848,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,320100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41888,41888,1779373,0,-41888,-41888,0,0,0,0,0,33608,0,21926,21926,0,0,0,0,0,0,0,2889656,-19962,-19962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889656,0,0,41888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205708,2205708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67695,12/31/2025 0:00:00,21833,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,74289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7675178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35308,35308,8299873,0,-35308,-35308,0,0,0,0,0,946832,0,136954,136954,0,0,0,0,0,0,0,16404245,101646,101646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16404245,0,0,35308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,660003,207911,660003,207911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,660003,207911,660003,15174308,15174308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67700,12/31/2025 0:00:00,23059,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13770524,0,0,0,0,0,0,0,134790,0,0,0,0,0,0,0,0,69357,69357,15420644,0,-69357,-69357,0,0,0,0,0,1035663,0,232431,232431,0,0,0,0,0,0,0,28004741,163074,163074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28004741,0,0,69357,8,1314657,0,5,237976,0,0,0,0,1,32054,0,0,0,0,1584687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1584687,0,98136,24705305,24705305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67701,12/31/2025 0:00:00,23980,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,335400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23861037,0,0,0,0,0,0,0,62268,0,0,0,0,0,0,0,0,407790,407790,37507435,0,-407790,-407790,0,0,0,0,0,8001674,0,455263,455263,0,0,0,0,0,0,0,56546789,47473,47473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56546789,0,0,407790,54,5805290,330500,57,3514479,1128500,0,0,0,0,0,0,30,1155091,318639,10474860,1777639,0,0,0,0,0,0,0,0,0,64,3517060,1144694,3517060,1144694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,13991920,2922333,4873827,48381895,48381895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67703,12/31/2025 0:00:00,21839,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4433011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,5700,4427311,0,-5700,-5700,0,0,0,0,0,61951,0,44567,44567,0,0,0,0,0,0,0,5385642,38867,38867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385642,0,0,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711871,4711871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67708,12/31/2025 0:00:00,23101,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,44300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670,8670,2945693,0,-8670,-8670,0,0,0,0,0,166249,0,76395,76395,0,0,0,0,0,0,0,8746509,67725,67725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8746509,0,0,8670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7797927,7797927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67709,12/31/2025 0:00:00,24305,Subm,0,0,0,879300,879300,0,0,0,0,0,0,0,0,183111089,0,183111089,9323480,173787609,0,0,0,0,0,0,0,387359,196621070,195954628,0,666442,0,82744290,82495686,248604,138995685,0,138995685,17191736,0,93665770,28083535,54644,35474497,0,35474497,0,0,35446183,28314,-387359,0,2041715,2041715,451793827,0,451793827,15150021,0,195954628,93665770,146691846,331562,28059493,0,28059493,5932290,21521624,0,605579,0,0,0,0,730563224,730563224,98004606,173787609,195954628,93665770,168213470,331562,605579,0,0,0,0,373208923.8,34757521.8,97977314,70249327.5,168213470,497343,1513947.5,0,0,0,0,813254,813254,7348262,0,7348262,0,4052932,4052932,14336138,14336138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26550586,0,0,0,0,14336138,7348262,4866186,0,17545451.5,0,0,0,7168069,5511196.5,4866186,0,757113810,390754375.3,2546,2041715,538,129901532,10711400,357,51368090,4280500,0,0,0,0,0,0,36,14964090,0,196233712,14991900,540,34989632,6801200,0,0,0,0,0,0,1253,47754658,22266915,82744290,29068115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,278978002,44060015,82343546,651057552,651057552,0,0,0,127,17522420,1,179343,0,0,1,179343,352,0,0,0,0,0,187319135,2564,0,0,0,0,0,0,20000000,0,0
67710,12/31/2025 0:00:00,24241,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,76680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5411057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29864,29864,15969793,0,-29864,-29864,0,0,0,0,0,1276945,0,236752,236752,0,0,0,0,0,0,0,26859612,206888,206888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26859612,0,0,29864,45,10067896,1268000,0,0,0,0,0,0,0,0,0,0,0,0,10067896,1268000,0,0,0,17,520704,386671,0,0,0,0,0,0,520704,386671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,10588600,1654671,30426,24243926,24243926,0,45,10067896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67713,12/31/2025 0:00:00,23945,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,273701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21418308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307750,307750,22125077,0,-307750,-307750,0,0,0,0,0,1085316,0,328792,328792,0,0,0,0,0,0,0,42304436,21042,21042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42304436,0,0,307750,3,47213,0,25,722204,426000,0,0,0,0,0,0,1,33454,0,802871,426000,0,0,0,0,0,0,0,0,0,7,211648,0,211648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1014519,426000,114121,35020341,35020341,0,226,399815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67715,12/31/2025 0:00:00,23104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,457,2424103,0,-457,-457,0,0,0,0,0,65504,0,36077,36077,0,0,0,0,0,0,0,4309845,35620,35620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309845,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640148,3640148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67716,12/31/2025 0:00:00,21871,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,81900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36497,36497,3441537,0,-36497,-36497,0,0,0,0,0,122785,0,67732,67732,0,0,0,0,0,0,0,6473856,31235,31235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473856,0,0,36497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5910071,5910071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67717,12/31/2025 0:00:00,22471,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10428528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15522552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198142,198142,16985262,0,-198142,-198142,0,0,0,0,0,1251449,0,361610,361610,0,0,0,0,0,0,0,41545721,163468,163468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41545721,0,0,198142,5,1053604,305000,8,607249,0,0,0,0,0,0,0,0,0,0,1660853,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1660853,305000,57649,36414318,36414318,0,0,0,114415,5511401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67720,12/31/2025 0:00:00,24040,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,29583601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104267121,0,0,0,0,0,0,0,25223098,0,0,0,0,0,0,0,0,2806928,2806928,235337275,0,-2806928,-2806928,0,0,0,0,0,32832174,0,2630081,2630081,0,0,0,0,0,0,0,335363444,-176847,-176847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335363444,0,0,2806928,98,24135474,5244395,273,24938185,1097000,0,0,0,0,0,0,108,12748562,1345000,61822221,7686395,42,3022797,756600,0,0,0,0,0,0,585,43808966,15351969,46831763,16108569,11,915076,360000,0,0,0,0,0,0,0,0,0,915076,360000,1117,109569060,24154964,50552351,286523424,292653484,6130060,0,0,0,0,1,775000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67725,12/31/2025 0:00:00,22467,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,42644822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48313012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919696,919696,76719713,0,-919696,-919696,0,0,0,0,0,9865212,0,1283165,1283165,0,0,0,0,0,0,0,154333736,363469,363469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154333736,0,0,919696,43,6337036,210000,173,10235696,961546,0,0,0,0,0,0,4,37502,5000,16610234,1176546,147,8414965,1990024,2,92940,0,29,2069791,53343,45,2138468,186262,12716164,2229629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,29326398,3406175,1511046,140248672,140248672,0,0,0,125387,27963269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67730,12/31/2025 0:00:00,22403,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1221856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18163179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000,0,301137,301137,44201868,-2000,-301137,-301137,0,0,0,0,0,1976723,0,591318,591318,0,0,0,0,0,0,0,75256155,290181,290181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75256155,0,0,301137,78,9336562,8142232,38,2142460,189000,0,0,0,0,0,0,25,2230677,1329960,13709699,9661192,50,2595217,1079127,0,0,0,0,0,0,219,10032910,3549693,12628127,4628820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,26337826,14290012,10733843,64123218,64123218,0,0,0,13233,259389,33,6130006,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67738,12/31/2025 0:00:00,23850,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2517477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31700,31700,2638709,0,-31700,-31700,0,0,0,0,0,157944,0,84042,84042,0,0,0,0,0,0,0,10302219,52342,52342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10302219,0,0,31700,0,0,0,1,10434,0,0,0,0,0,0,0,0,0,0,10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10434,0,0,8117384,8117384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67739,12/31/2025 0:00:00,23058,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,131450218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92525756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-612500,0,112458,112458,226144146,-612500,-112458,-112458,0,0,0,0,0,5244744,0,2666152,2666152,0,0,0,0,0,0,0,366321830,2553694,2553694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366321830,0,0,112458,51,10330134,982250,134,15899656,7426746,190,24994494,2043750,291,51308965,16186179,0,0,0,102533249,26638925,0,0,0,0,0,0,492,30585099,9994597,0,0,0,30585099,9994597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,133118348,36633522,87288263,315337893,315337893,0,0,0,0,0,26,6135495,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
